Cluster,avg_equity2P,avg_equity3P
627,0.155167,0.110489
628,0.9356,0.887633
629,0.523064,0.347051
630,0.493834,0.322217
631,0.383573,0.213442
632,0.714869,0.529064
633,0.895148,0.830022
634,0.851827,0.776749
635,0.766173,0.629119
636,0.882144,0.810382
637,0.530587,0.304103
638,0.853778,0.762948
639,0.498414,0.340062
640,0.568287,0.40151
641,0.555212,0.351263
642,0.74515,0.609148
643,0.834455,0.661424
644,0.696417,0.550025
645,0.340271,0.226147
646,0.422862,0.304891
647,0.550442,0.384893
648,0.435812,0.242925
649,0.615004,0.417037
650,0.514139,0.439806
651,0.376463,0.240712
652,0.607262,0.366133
653,0.505299,0.309975
654,0.197831,0.134833
655,0.8091,0.73235
656,0.769157,0.655198
657,0.380954,0.272779
658,0.215663,0.122756
659,0.403623,0.267939
660,0.894201,0.796836
661,0.354662,0.218953
662,0.23817,0.151205
663,0.3616,0.19038
664,0.52895,0.403854
665,0.302707,0.17793
666,0.963302,0.908419
667,0.286982,0.171601
668,0.612282,0.379182
669,0.607,0.39868
670,0.73084,0.527347
671,0.376674,0.224342
672,0.419019,0.226987
673,0.545447,0.430652
674,0.711608,0.61009
675,0.748958,0.646389
676,0.649932,0.49597
677,0.66748,0.523253
678,0.498507,0.348823
679,0.368908,0.193179
680,0.246826,0.152212
681,0.570142,0.382375
682,0.932419,0.863181
683,0.243897,0.128673
684,0.339212,0.189965
685,0.505977,0.374069
686,0.32024,0.172863
687,0.487826,0.30308
688,0.542464,0.398084
689,0.7756,0.683467
690,0.716066,0.504967
691,0.592894,0.390073
692,0.299373,0.153282
693,0.672773,0.488129
694,0.551649,0.358912
695,0.749252,0.591433
696,0.382508,0.220507
697,0.905059,0.82953
698,0.82999,0.693316
699,0.505809,0.34181
700,0.549586,0.345673
701,0.465387,0.289788
702,0.481332,0.374612
703,0.743924,0.620217
704,0.392215,0.240071
705,0.754438,0.546883
706,0.722031,0.582277
707,0.57543,0.482129
708,0.84953,0.745045
709,0.335648,0.249724
710,0.733276,0.583724
711,0.484142,0.29506
712,0.723407,0.534519
713,0.643785,0.498503
714,0.355541,0.18293
715,0.587167,0.503182
716,0.297694,0.20997
717,0.870795,0.800352
718,0.561295,0.390034
719,0.832565,0.678774
720,0.540303,0.350502
721,0.780358,0.655494
722,0.286466,0.178562
723,0.581363,0.376557
724,0.982891,0.967115
725,0.789484,0.650667
726,0.629305,0.425838
727,0.413284,0.269421
728,0.299007,0.170936
729,0.669761,0.572849
730,0.628922,0.516536
731,0.438903,0.275707
732,0.35613,0.19532
733,0.660378,0.519934
734,0.657707,0.47583
735,0.600071,0.438979
736,0.841528,0.769981
737,0.654191,0.453433
738,0.78819,0.67322
739,0.487824,0.366489
740,0.315299,0.177779
741,0.632392,0.439011
742,0.321615,0.180266
743,0.239792,0.178049
744,0.785287,0.641202
745,0.960095,0.918512
746,0.335961,0.235278
747,0.401857,0.224104
748,0.223156,0.163576
749,0.34582,0.199898
750,0.776774,0.632805
751,0.197457,0.102716
752,0.73905,0.597639
753,0.633845,0.418057
754,0.579691,0.352956
755,0.469059,0.330883
756,0.672456,0.501306
757,0.470238,0.272292
758,0.570673,0.358459
759,0.678821,0.491149
760,0.564085,0.418518
761,0.57353,0.416182
762,0.747851,0.599847
763,0.968738,0.950466
764,0.553903,0.458333
765,0.430654,0.274811
766,0.592598,0.468372
767,0.48046,0.285825
768,0.585529,0.36111
769,0.365038,0.234423
770,0.953385,0.91055
771,0.862765,0.805553
772,0.329173,0.194512
773,0.323238,0.199657
774,0.632185,0.448204
775,0.590309,0.377115
776,0.369131,0.226412
777,0.502338,0.32466
778,0.617498,0.433328
779,0.265517,0.18696
780,0.40816,0.278838
781,0.937622,0.874788
782,0.514472,0.383929
783,0.897953,0.806825
784,0.429396,0.357245
785,0.675179,0.552319
786,0.919486,0.841155
787,0.38337,0.182225
788,0.630486,0.462724
789,0.489185,0.336093
790,0.348732,0.277679
791,0.684734,0.508401
792,0.546775,0.392197
793,0.871551,0.765701
794,0.41894,0.322056
795,0.497578,0.331981
796,0.490652,0.284905
797,0.625296,0.442246
798,0.322016,0.154535
799,0.623237,0.471454
800,0.766805,0.578333
801,0.647365,0.483327
802,0.265021,0.220833
803,0.664073,0.497768
804,0.5555,0.42001
805,0.906183,0.852343
806,0.650028,0.474591
807,0.558888,0.375326
808,0.899563,0.835383
809,0.564509,0.471305
810,0.647059,0.508722
811,0.795949,0.630941
812,0.9545,0.938479
813,0.6472,0.543094
814,0.807804,0.673798
815,0.224668,0.114302
816,0.712566,0.546317
817,0.547032,0.317958
818,0.738456,0.577158
819,0.920154,0.866971
820,0.55377,0.41137
821,0.301171,0.139561
822,0.681605,0.483168
823,0.345875,0.189033
824,0.884444,0.82764
825,0.516778,0.301721
826,0.595704,0.490193
827,0.863117,0.831
828,0.944758,0.891967
829,0.632069,0.481655
830,0.326339,0.239858
831,0.576481,0.439996
832,0.977833,0.955097
833,0.536026,0.382318
834,0.50523,0.382748
835,0.708538,0.522819
836,0.915034,0.847667
837,0.624821,0.406109
838,0.58633,0.443682
839,0.567438,0.393966
840,0.665815,0.488245
841,0.297942,0.233189
842,0.797133,0.6134
843,0.262543,0.151625
844,0.351816,0.201602
845,0.297254,0.189738
846,0.584192,0.437203
847,0.876975,0.791428
848,0.6261,0.5674
849,0.451211,0.391509
850,0.467409,0.298629
851,0.610231,0.429826
852,0.51415,0.34521
853,0.368847,0.172816
854,0.544581,0.363037
855,0.268819,0.163859
856,0.409778,0.223454
857,0.6012,0.44588
858,0.608096,0.496261
859,0.579979,0.394831
860,0.758576,0.635565
861,0.556947,0.365002
862,0.36436,0.203094
863,0.5893,0.451724
864,0.509224,0.400608
865,0.484881,0.325077
866,0.422349,0.291647
867,0.544895,0.331027
868,0.272019,0.171696
869,0.28231,0.23196
870,0.270599,0.13495
871,0.525262,0.431366
872,0.691437,0.515642
873,0.815929,0.69742
874,0.351674,0.163601
875,0.642983,0.529533
876,0.566155,0.374533
877,0.506009,0.409982
878,0.940181,0.910528
879,0.731025,0.504917
880,0.352792,0.226378
881,0.426518,0.255787
882,0.557121,0.385022
883,0.45638,0.306469
884,0.632,0.395738
885,0.741163,0.63383
886,0.537213,0.342
887,0.474732,0.311439
888,0.50175,0.289367
889,0.568268,0.335923
890,0.653851,0.461696
891,0.460321,0.273301
892,0.284246,0.129628
893,0.73049,0.543696
894,0.547534,0.378042
895,0.955786,0.894639
896,0.255284,0.195694
897,0.516693,0.413444
898,0.598067,0.420187
899,0.225611,0.147546
900,0.647769,0.466279
901,0.324398,0.192126
902,0.63984,0.444321
903,0.550971,0.44549
904,0.776029,0.623246
905,0.579296,0.401492
906,0.383773,0.317023
907,0.709747,0.55475
908,0.616294,0.425312
909,0.790411,0.660432
910,0.401854,0.338187
911,0.56895,0.444895
912,0.210824,0.132563
913,0.899172,0.822742
914,0.594829,0.407092
915,0.713944,0.638852
916,0.497386,0.3845
917,0.718532,0.553714
918,0.331208,0.171226
919,0.852211,0.802829
920,0.396621,0.311491
921,0.68698,0.57148
922,0.153222,0.0934999
923,0.570449,0.368329
924,0.445106,0.369149
925,0.662278,0.540564
926,0.59337,0.352877
927,0.345458,0.234543
928,0.25655,0.177567
929,0.626625,0.530735
930,0.443557,0.321267
931,0.847372,0.697744
932,0.679203,0.47522
933,0.38444,0.240209
934,0.860541,0.78467
935,0.3535,0.189306
936,0.781806,0.61449
937,0.254479,0.15693
938,0.339429,0.201627
939,0.545067,0.370552
940,0.391136,0.203879
941,0.527696,0.447978
942,0.421175,0.248173
943,0.493737,0.376162
944,0.370988,0.18385
945,0.609506,0.466296
946,0.340538,0.209888
947,0.453673,0.269026
948,0.691955,0.534868
949,0.75654,0.599379
950,0.684714,0.587095
951,0.386677,0.29559
952,0.58523,0.388419
953,0.504754,0.333296
954,0.693323,0.562039
955,0.474301,0.293216
956,0.252405,0.129517
957,0.3465,0.206579
958,0.295038,0.202451
959,0.314606,0.185025
960,0.754489,0.573467
961,0.38635,0.195224
962,0.312956,0.169883
963,0.605511,0.450091
964,0.5674,0.3188
965,0.618379,0.50819
966,0.61268,0.437867
