Cluster,avg_equity2P,avg_equity3P
758,0.602768,0.359184
759,0.384619,0.120834
760,0.695777,0.624425
761,0.390985,0.246229
762,0.513063,0.37003
763,0.794364,0.62815
764,0.494671,0.27997
765,0.179153,0.0542222
766,0.947328,0.876265
767,0.362857,0.177042
768,0.353051,0.150088
769,0.445602,0.292083
770,0.760326,0.659451
771,0.758578,0.615082
772,0.393224,0.258246
773,0.319147,0.131198
774,0.633822,0.36856
775,0.444783,0.270359
776,0.583267,0.346008
777,0.532853,0.401271
778,0.456167,0.337099
779,0.850102,0.824329
780,0.920463,0.790258
781,0.259818,0.0655693
782,0.902085,0.901413
783,0.855133,0.842549
784,0.713909,0.545571
785,0.380196,0.254133
786,0.815051,0.601146
787,0.404117,0.230615
788,0.520173,0.330646
789,0.505048,0.306641
790,0.493753,0.309473
791,0.727095,0.522997
792,0.530411,0.300114
793,0.810678,0.619371
794,0.609304,0.333204
795,0.782299,0.635425
796,0.757479,0.546037
797,0.650974,0.430399
798,0.614771,0.524561
799,0.289463,0.100744
800,0.718605,0.431845
801,0.418283,0.206538
802,0.359458,0.138519
803,0.377272,0.243559
804,0.218704,0.075134
805,0.65253,0.376033
806,0.836123,0.764468
807,0.389186,0.29266
808,0.334696,0.118203
809,0.437058,0.245246
810,0.763242,0.671547
811,0.572667,0.547263
812,0.787296,0.572461
813,0.277646,0.183479
814,0.0585626,0.0117252
815,0.399242,0.212301
816,0.373117,0.202784
817,0.287022,0.119616
818,0.707917,0.49305
819,0.799689,0.588775
820,0.415074,0.264825
821,0.7578,0.529915
822,0.450457,0.303849
823,0.546415,0.277862
824,0.348432,0.190677
825,0.0246912,0.00850445
826,0.536023,0.425355
827,0.289124,0.129408
828,0.571859,0.382998
829,0.290161,0.0894559
830,0.670965,0.539725
831,0.56517,0.308496
832,0.661752,0.494495
833,0.152517,0.0676503
834,0.807212,0.634787
835,0.295551,0.121902
836,0.0839174,0.0437195
837,0.892248,0.781745
838,0.867259,0.725792
839,0.436316,0.25573
840,0.364379,0.197212
841,0.896236,0.84181
842,0.576165,0.477807
843,0.465816,0.228746
844,0.818639,0.724104
845,0.890873,0.756185
846,0.295113,0.15556
847,0.855881,0.869309
848,0.888708,0.801862
849,0.630494,0.564807
850,0.638908,0.435999
851,0.248102,0.149962
