Cluster,avg_equity2P,avg_equity3P
264,0.437969,0.295492
265,0.208516,0.142575
266,0.869182,0.78503
267,0.365288,0.261525
268,0.983382,0.973282
269,0.564786,0.371808
270,0.337295,0.204862
271,0.348371,0.234034
272,0.252911,0.140879
273,0.551464,0.38144
274,0.475032,0.297227
275,0.89335,0.787574
276,0.159529,0.112272
277,0.338206,0.245883
278,0.391601,0.277005
279,0.338404,0.172327
280,0.504309,0.354248
281,0.542928,0.329886
282,0.426307,0.279805
283,0.460261,0.326643
284,0.398342,0.208111
285,0.232219,0.0886699
286,0.582278,0.416903
287,0.576292,0.417435
288,0.238828,0.110325
289,0.387713,0.24295
290,0.285051,0.200319
291,0.534492,0.365639
292,0.332513,0.145615
293,0.44882,0.255421
294,0.404979,0.280406
295,0.329688,0.176265
296,0.795968,0.745758
297,0.329854,0.139703
298,0.586587,0.376215
299,0.541502,0.379954
300,0.298175,0.156382
301,0.445969,0.319176
302,0.174659,0.0674971
303,0.158311,0.0705834
304,0.257333,0.179586
305,0.889911,0.829716
306,0.325082,0.219222
307,0.913096,0.831169
308,0.203196,0.0944556
309,0.249786,0.134688
310,0.352914,0.251795
311,0.592878,0.398534
312,0.380614,0.195928
313,0.581571,0.389027
314,0.529599,0.33696
315,0.55296,0.371678
316,0.301307,0.182906
317,0.401518,0.263321
318,0.49452,0.299747
319,0.585663,0.407739
320,0.458872,0.346478
321,0.514461,0.402506
322,0.724734,0.559337
323,0.310498,0.218183
324,0.941599,0.906752
325,0.807594,0.738875
326,0.247061,0.152688
327,0.403429,0.222084
328,0.50604,0.344001
329,0.209423,0.0934953
330,0.607158,0.395081
331,0.409755,0.233007
332,0.20667,0.172405
333,0.752853,0.663371
334,0.658402,0.497069
335,0.905976,0.807702
336,0.710666,0.588972
337,0.650363,0.46548
338,0.37952,0.170602
339,0.414968,0.32037
340,0.783092,0.629437
341,0.607809,0.410915
342,0.618489,0.445637
343,0.846908,0.788229
344,0.303084,0.208652
345,0.744494,0.593979
346,0.531285,0.377126
347,0.541736,0.402876
348,0.355212,0.284936
349,0.399206,0.247315
350,0.653474,0.471827
351,0.602319,0.422578
352,0.218528,0.154023
353,0.584297,0.393912
354,0.226551,0.136944
355,0.84527,0.718161
356,0.476333,0.307034
357,0.189719,0.122916
358,0.645898,0.526787
359,0.955122,0.951219
360,0.422768,0.240926
361,0.476809,0.337207
362,0.512106,0.290208
363,0.934115,0.883619
364,0.513595,0.323135
365,0.668416,0.504018
366,0.318131,0.135864
367,0.919445,0.873986
368,0.856996,0.795145
369,0.777293,0.645557
370,0.229291,0.115927
371,0.910521,0.862726
372,0.238093,0.103873
373,0.141367,0.0973716
374,0.919956,0.857694
375,0.43949,0.285405
376,0.441747,0.238
377,0.251129,0.108245
378,0.182933,0.0863515
379,0.687062,0.466563
380,0.883329,0.771642
381,0.308979,0.1683
382,0.717438,0.528744
383,0.599458,0.397062
384,0.484792,0.344447
385,0.498461,0.280809
386,0.899996,0.820251
387,0.154082,0.104465
388,0.45059,0.245219
389,0.715819,0.499464
390,0.510844,0.364245
391,0.309998,0.177297
392,0.360403,0.195975
393,0.202076,0.127512
394,0.635274,0.460631
395,0.758305,0.582139
396,0.295064,0.133511
397,0.761863,0.6952
398,0.459925,0.258621
399,0.876249,0.786236
400,0.886367,0.803198
401,0.649395,0.447687
402,0.699635,0.516921
403,0.580199,0.372945
404,0.723044,0.512628
405,0.39467,0.263748
406,0.732443,0.569156
407,0.770758,0.642266
408,0.141008,0.0584747
409,0.258426,0.129154
410,0.382427,0.229168
411,0.555142,0.404274
412,0.673715,0.454046
413,0.709763,0.52952
414,0.926776,0.872807
415,0.613477,0.423557
416,0.418088,0.218394
417,0.44576,0.303403
418,0.632315,0.424378
419,0.427003,0.289418
420,0.338623,0.223074
421,0.210267,0.11156
422,0.348211,0.166016
423,0.719349,0.538977
424,0.288982,0.134753
425,0.451349,0.305099
426,0.135635,0.0540831
427,0.599913,0.436245
428,0.940474,0.871525
429,0.840903,0.743836
430,0.7693,0.576068
431,0.738294,0.606435
432,0.329166,0.205657
433,0.679761,0.462111
434,0.535098,0.336472
435,0.388261,0.179077
436,0.885736,0.822653
437,0.326153,0.131799
438,0.406809,0.313685
439,0.749969,0.545865
440,0.217794,0.169526
441,0.407906,0.251867
442,0.575291,0.390601
443,0.481116,0.31717
444,0.517869,0.311275
445,0.270542,0.106805
446,0.485824,0.306244
447,0.522384,0.284254
448,0.497879,0.378201
449,0.714249,0.620461
450,0.254673,0.165126
451,0.689994,0.528765
452,0.684824,0.566163
453,0.64447,0.443739
454,0.705741,0.489327
455,0.334823,0.21492
456,0.450355,0.285528
457,0.480565,0.272173
458,0.734608,0.62281
459,0.62214,0.455008
460,0.315037,0.178889
461,0.219171,0.107987
462,0.71075,0.564118
463,0.534456,0.418937
464,0.662299,0.503985
465,0.800197,0.667486
466,0.635505,0.432874
467,0.479863,0.326956
468,0.437184,0.233175
469,0.243383,0.174082
470,0.510051,0.333504
471,0.460264,0.23911
472,0.292907,0.124827
473,0.902666,0.845108
